"twitterUrl","id","text","retweet.text","retweetCount","replyCount","likeCount","quoteCount","createdAt","bookmarkCount","isRetweet","isQuote"
"https://twitter.com/CNN/status/1802825228575252484"," 1,802,825,228,575,250,000.00 ","The first tropical storm watch of what's expected to be a hyperactive hurricane season is in effect in Texas and Mexico as a storm develops https://t.co/gnFqjH3ESl","",62,82,175,7,"Mon Jun 17 22:06:44 +0000 2024",3,FALSE,FALSE
"https://twitter.com/CNN/status/1802664651664048495"," 1,802,664,651,664,040,000.00 ","Putin is set to travel to North Korea on Tuesday, the Kremlin says, in the latest sign of deepening ties between Moscow and Pyongyang
https://t.co/jYDcN4zkqp","",122,347,380,21,"Mon Jun 17 11:28:39 +0000 2024",19,FALSE,FALSE
"https://twitter.com/CNN/status/1802654202495225886"," 1,802,654,202,495,220,000.00 ","The US Surgeon General wants warning labels like those on cigarettes to be placed on social media apps, citing the mental health crisis among teens
https://t.co/fObBDDqDu4","",108,139,525,18,"Mon Jun 17 10:47:08 +0000 2024",15,FALSE,FALSE
"https://twitter.com/elonmusk/status/1803338306156994787"," 1,803,338,306,156,990,000.00 ","RT @SpaceX: Falcon 9 delivers 20 @Starlink  satellites to orbit from California https://t.co/cIxiifeAGj","Falcon 9 delivers 20 @Starlink  satellites to orbit from California https://t.co/cIxiifeAGj",723,391,5944,46,"Wed Jun 19 08:05:31 +0000 2024",100,TRUE,FALSE
"https://twitter.com/elonmusk/status/1803152235108692123"," 1,803,152,235,108,690,000.00 ","TRUE","",12011,6737,102375,531,"Tue Jun 18 19:46:08 +0000 2024",847,FALSE,TRUE
"https://twitter.com/elonmusk/status/1803083203244150928"," 1,803,083,203,244,150,000.00 ","RT @MarioNawfal: ğŸš¨ğŸ‡ºğŸ‡¸MORGAN FREEMAN TO ELON: WHY MARS?
(AUG 2014)

Morgan: 

""What about Mars makes it even plausible?""

@elonmusk : 

""Marsâ€¦","ğŸš¨ğŸ‡ºğŸ‡¸MORGAN FREEMAN TO ELON: WHY MARS?
(AUG 2014)

Morgan: 

""What about Mars makes it even plausible?""

@elonmusk : 

""Mars is similar in a lot of ways to Earth. 

One could call it a fixer-upper of a planet. 

It is possible to establish life as we know it on Mars.

If you were to warm Mars up and convert the carbon dioxide atmosphere to oxygen, which plants do naturally, over time, we could make Mars look a lot like Earth.""

Source: Sci, Revelations Entertainment",2149,1289,13917,156,"Tue Jun 18 15:11:49 +0000 2024",1120,TRUE,FALSE
"https://twitter.com/elonmusk/status/1803077464463114479"," 1,803,077,464,463,110,000.00 ","Article about Tesla Powerwall 3","",4218,2056,32097,160,"Tue Jun 18 14:49:01 +0000 2024",774,FALSE,TRUE
"https://twitter.com/elonmusk/status/1803076707538071575"," 1,803,076,707,538,070,000.00 ","The federal government is spending America into oblivion","",26222,10680,140191,11480,"Tue Jun 18 14:46:01 +0000 2024",2562,FALSE,TRUE
"https://twitter.com/elonmusk/status/1803076200404787500"," 1,803,076,200,404,780,000.00 ","RT @cb_doge: Publish your articles directly on this platform for greater reach. Your ğ• articles are also indexed by search engines.

via @nâ€¦","Publish your articles directly on this platform for greater reach. Your ğ• articles are also indexed by search engines.

via @nima_owji https://t.co/PAUqtj4Hob",583,360,3340,28,"Tue Jun 18 14:44:00 +0000 2024",148,TRUE,FALSE
"https://twitter.com/elonmusk/status/1802954333018808458"," 1,802,954,333,018,800,000.00 ","RT @teslaenergy: Powerwall 3 is now available in Germany ğŸ‡©ğŸ‡ª https://t.co/Macb4z3ZD8 https://t.co/4G8sIjVc5j","Powerwall 3 is now available in Germany ğŸ‡©ğŸ‡ª https://t.co/Macb4z3ZD8 https://t.co/4G8sIjVc5j",1022,559,7260,63,"Tue Jun 18 06:39:44 +0000 2024",126,TRUE,FALSE
"https://twitter.com/elonmusk/status/1802952562590495150"," 1,802,952,562,590,490,000.00 ","RT @teslaenergy: Powerwall 3 is now available in the United Kingdom ğŸ‡¬ğŸ‡§https://t.co/6H432Cxu6z https://t.co/tpeDyywpEi","Powerwall 3 is now available in the United Kingdom ğŸ‡¬ğŸ‡§https://t.co/6H432Cxu6z https://t.co/tpeDyywpEi",784,380,5835,47,"Tue Jun 18 06:32:42 +0000 2024",88,TRUE,FALSE
"https://twitter.com/elonmusk/status/1802787641340952861"," 1,802,787,641,340,950,000.00 ","Working on the Tesla Master Plan 4. It will be epic.","",16035,14348,231981,8390,"Mon Jun 17 19:37:22 +0000 2024",3830,FALSE,FALSE
"https://twitter.com/elonmusk/status/1802765000794087765"," 1,802,765,000,794,080,000.00 ","RT @Tesla: FSD Supervised makes parking easy","FSD Supervised makes parking easy",1565,679,10881,68,"Mon Jun 17 18:07:24 +0000 2024",281,TRUE,FALSE
"https://twitter.com/elonmusk/status/1802764654273315232"," 1,802,764,654,273,310,000.00 ","The new Model 3 Long Range is an amazing car","",10177,6572,111283,547,"Mon Jun 17 18:06:01 +0000 2024",1794,FALSE,TRUE
"https://twitter.com/elonmusk/status/1802714862658715918"," 1,802,714,862,658,710,000.00 ","RT @cb_doge: Over half a billion of the most affluent, informed, and influential people on earth spend an average of 34 minutes daily on ğ•â€¦","Over half a billion of the most affluent, informed, and influential people on earth spend an average of 34 minutes daily on ğ•

 https://t.co/KcVl0Qw5LM",1287,796,8162,66,"Mon Jun 17 14:48:10 +0000 2024",169,TRUE,FALSE
"https://twitter.com/elonmusk/status/1802713838699032716"," 1,802,713,838,699,030,000.00 ","RT @cb_doge: More than 6.4 million Spaces have been created on ğ• this year.

Every business or brand should utilize ğ• Spaces to interact wiâ€¦","More than 6.4 million Spaces have been created on ğ• this year.

Every business or brand should utilize ğ• Spaces to interact with their audience in real-time. https://t.co/kp86X7XwCE",929,425,4899,31,"Mon Jun 17 14:44:06 +0000 2024",99,TRUE,FALSE
"https://twitter.com/elonmusk/status/1802713444635811989"," 1,802,713,444,635,810,000.00 ","Big improvements to advertising","",7973,4254,70345,320,"Mon Jun 17 14:42:32 +0000 2024",826,FALSE,TRUE
"https://twitter.com/elonmusk/status/1802502023470080150"," 1,802,502,023,470,080,000.00 ","RT @cb_doge: Starlink helps fund humanity getting to Mars https://t.co/z6KD8FPr7l","Starlink helps fund humanity getting to Mars https://t.co/z6KD8FPr7l",1402,842,8831,71,"Mon Jun 17 00:42:25 +0000 2024",183,TRUE,FALSE
"https://twitter.com/elonmusk/status/1802410860532703352"," 1,802,410,860,532,700,000.00 ","RT @NASA: Happy #FathersDay! This image was taken by our Galileo spacecraft, named for a father of modern astronomy, Galileo Galilei. It waâ€¦","Happy #FathersDay! This image was taken by our Galileo spacecraft, named for a father of modern astronomy, Galileo Galilei. It was the first mission to measure Jupiter's atmosphere directly with a probe and the first to observe of the Jovian system from orbit. https://t.co/Q3sWtvwabV",3244,971,18723,160,"Sun Jun 16 18:40:10 +0000 2024",408,TRUE,FALSE
"https://twitter.com/elonmusk/status/1802409584189194530"," 1,802,409,584,189,190,000.00 ","lol ğŸ˜¬","",7917,2885,119966,253,"Sun Jun 16 18:35:06 +0000 2024",2559,FALSE,TRUE
"https://twitter.com/elonmusk/status/1802404301047992770"," 1,802,404,301,047,990,000.00 ","Video continues to increase fast","",8527,2803,90795,186,"Sun Jun 16 18:14:07 +0000 2024",844,FALSE,TRUE
"https://twitter.com/elonmusk/status/1802398739019210868"," 1,802,398,739,019,210,000.00 ","Wow!","",44923,13762,158757,2176,"Sun Jun 16 17:52:00 +0000 2024",7216,FALSE,TRUE
"https://twitter.com/PWXStLouis/status/1803362258078277916"," 1,803,362,258,078,270,000.00 ","LSX cancels Flood Warning for Mississippi River at Clarksville [MO] https://t.co/B0OcrpceGz https://t.co/W9LPXxpFr4","",0,0,0,0,"Wed Jun 19 09:40:41 +0000 2024",0,FALSE,FALSE
"https://twitter.com/KimMarieMariano/status/1803362143393182018"," 1,803,362,143,393,180,000.00 ","@ZahiraJaser @abierkhatib Language to invent the ""Palestinian"" narrative &amp; sow hatred against Jews &amp; Israel. ""Palestine"" formed on the language of G. Mufti, Muslim Brotherhood, Arafat etc. Vile genocidal language pushed in UNRWA ""education"" until the heinous Al-Aqsa Flood, genocide &amp; Hamas boasting.FAFO.","",0,0,0,0,"Wed Jun 19 09:40:14 +0000 2024",0,FALSE,FALSE
"https://twitter.com/DavidFlood01/status/1803362109008519207"," 1,803,362,109,008,510,000.00 ","@Salwan_Momika1 Yes","",0,0,0,0,"Wed Jun 19 09:40:06 +0000 2024",0,FALSE,FALSE
"https://twitter.com/MarkTrewick1/status/1803362067065209193"," 1,803,362,067,065,200,000.00 ","It means the system doesn't react in the same way as before. It's being considerably forced. Land surface temperatures will only continue to rise as alarmingly fast as the carbon sinks to sources increase, wildfires, floods, droughts, sea level rise etc. None of this is reversing, or reversible. At what point do we say, ""Now what?"" ğŸ’¬ğŸ‘€ğŸ“ˆâŒ›ï¸ğŸ¤•","",0,0,0,0,"Wed Jun 19 09:39:56 +0000 2024",0,FALSE,FALSE
"https://twitter.com/roonaghferry/status/1803362041651974649"," 1,803,362,041,651,970,000.00 ","#PostOfficeScandal","",0,0,0,0,"Wed Jun 19 09:39:50 +0000 2024",0,FALSE,TRUE
"https://twitter.com/robpalkwriter/status/1803361865092722912"," 1,803,361,865,092,720,000.00 ","@HindChristopher I mean I'd be pretty chuffed if the government did suddenly flood the arts with cash, ngl","",0,0,2,0,"Wed Jun 19 09:39:08 +0000 2024",0,FALSE,FALSE
"https://twitter.com/tekidei1980/status/1803361851176018355"," 1,803,361,851,176,010,000.00 ","The United States must face the stubborn illness of the flood of domestic drugs https://t.co/umGOJ7nWHE","",0,0,0,0,"Wed Jun 19 09:39:04 +0000 2024",0,FALSE,FALSE
"https://twitter.com/don_mwero/status/1803361778954383856"," 1,803,361,778,954,380,000.00 ","@FGaitho237 @NPSOfficial_KE na juzi time ya flood they were no where to be seen
#rejectfinancebill2024","",0,0,0,0,"Wed Jun 19 09:38:47 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Bstrong222/status/1803361761023951341"," 1,803,361,761,023,950,000.00 ","@PressSec @POTUS Deep fake, made up, blah â€¦.!  All you do is lie!  That pissed off look you have the whole time youâ€™re lying for this stand in president.  That says it all!!  The border is your politics!  If Jillâ€™s husband was doing so wonderful, why did he flood our country with illegal aliens?","",0,0,0,0,"Wed Jun 19 09:38:43 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Solaria_Stella2/status/1803361740794765662"," 1,803,361,740,794,760,000.00 ","HGX updates Flood Watch (cancels 2 zones, continues 12 zones) till Jun 20, 1:00 AM CDT https://t.co/6uGACzAZAb https://t.co/rhrvjRRcpD","",0,0,0,0,"Wed Jun 19 09:38:38 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Kjcamaro46/status/1803361740538913245"," 1,803,361,740,538,910,000.00 ","HGX updates Flood Watch (cancels 2 zones, continues 12 zones) till Jun 20, 1:00 AM CDT https://t.co/J8plH2D1Bd https://t.co/YnvmFuwNVE","",0,0,0,0,"Wed Jun 19 09:38:38 +0000 2024",0,FALSE,FALSE
"https://twitter.com/iembot_hgx/status/1803361740325003562"," 1,803,361,740,325,000,000.00 ","HGX updates Flood Watch (cancels 2 zones, continues 12 zones) till Jun 20, 1:00 AM CDT https://t.co/iLAVhD8tEE https://t.co/21yPKJac1W","",0,0,0,0,"Wed Jun 19 09:38:38 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Nick_Weather/status/1803361740295643190"," 1,803,361,740,295,640,000.00 ","HGX updates Flood Watch (cancels 2 zones, continues 12 zones) till Jun 20, 1:00 AM CDT https://t.co/FJmxl7koJt https://t.co/SXoyUa6plW","",0,0,0,0,"Wed Jun 19 09:38:38 +0000 2024",0,FALSE,FALSE
"https://twitter.com/MidwestWeather3/status/1803361740274671700"," 1,803,361,740,274,670,000.00 ","HGX updates Flood Watch (cancels 2 zones, continues 12 zones) till Jun 20, 1:00 AM CDT https://t.co/UbBZmmjhFS https://t.co/9FBe4CjcKc","",0,0,0,0,"Wed Jun 19 09:38:38 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Hurricaneman10/status/1803361740236931366"," 1,803,361,740,236,930,000.00 ","HGX updates Flood Watch (cancels 2 zones, continues 12 zones) till Jun 20, 1:00 AM CDT https://t.co/DuBZoiRBYW https://t.co/MtbFJ69owy","",0,0,0,0,"Wed Jun 19 09:38:38 +0000 2024",0,FALSE,FALSE
"https://twitter.com/KjCallahan6/status/1803361740199260304"," 1,803,361,740,199,260,000.00 ","HGX updates Flood Watch (cancels 2 zones, continues 12 zones) till Jun 20, 1:00 AM CDT https://t.co/ETnbTuySZM https://t.co/YmTeeSP8Cy","",0,0,0,0,"Wed Jun 19 09:38:38 +0000 2024",0,FALSE,FALSE
"https://twitter.com/nws_anywhere/status/1803361740140450286"," 1,803,361,740,140,450,000.00 ","HGX updates Flood Watch (cancels 2 zones, continues 12 zones) till Jun 20, 1:00 AM CDT https://t.co/UfudVVSR2i https://t.co/WqJQqD0eU5","",0,0,0,0,"Wed Jun 19 09:38:38 +0000 2024",0,FALSE,FALSE
"https://twitter.com/DrBose16/status/1803361590122610776"," 1,803,361,590,122,610,000.00 ","@outsidermas7 @InsightGL Yes so use the Flood to flood china right. By channeling the flood water to china land the metaphor.","",0,0,0,0,"Wed Jun 19 09:38:02 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Flood808/status/1803361484832931997"," 1,803,361,484,832,930,000.00 ","@fan_djoker1 @historyrock_ U2 clears shitallicağŸ¤£","",0,0,0,0,"Wed Jun 19 09:37:37 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Ordakazakhstan_/status/1803361470337654875"," 1,803,361,470,337,650,000.00 ","The award ceremony took place in Aqorda. 

The President made a speech, noting the merits of everyone who helped fight the elements and helped in flood relief.
/2","",0,1,0,0,"Wed Jun 19 09:37:34 +0000 2024",0,FALSE,FALSE
"https://twitter.com/fortunemaine_/status/1803360364576252408"," 1,803,360,364,576,250,000.00 ","What a fckin year this week has been.","",2,1,2,0,"Wed Jun 19 09:33:10 +0000 2024",0,FALSE,FALSE
"https://twitter.com/TsunamiRider3/status/1803360124616187975"," 1,803,360,124,616,180,000.00 ","@wideawake_media ğŸ¤ğŸ»ğŸ¤ğŸ»ğŸ¤ğŸ»","",0,0,0,0,"Wed Jun 19 09:32:13 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Bro2John/status/1803360112209543333"," 1,803,360,112,209,540,000.00 ","@monty_moriarty 1.  Poor design. Positive power coefficient, graphite tipped control rods, lack of containment building. 
2.  Poor interface between plant and operators (ambiguous as to what one of the enunciators was showing).
3. Backup generators not protected in a known tsunami area.","",0,0,0,0,"Wed Jun 19 09:32:10 +0000 2024",0,FALSE,FALSE
"https://twitter.com/honyess/status/1803360046505500729"," 1,803,360,046,505,500,000.00 ","@s_emre03 @Nkame7222 @UEFAcom_de @josesosaok @Trabzonspor @TrabzonsporEN Ne diyon qmk ne Ã§almasÄ±","",0,1,0,0,"Wed Jun 19 09:31:54 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Bluewave4/status/1803359983028908182"," 1,803,359,983,028,900,000.00 ","@AdvDali_Mpofu On the other hand, the GNU also has black supervision and black racist veto. Pretty equal, after all","",0,0,0,0,"Wed Jun 19 09:31:39 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Black_Tsunami1/status/1803359923385884881"," 1,803,359,923,385,880,000.00 ","@Rakgadi_EM If you get them to think less of themselves, you don't have to chain them... No. 1 rule of imperialists","",0,0,0,0,"Wed Jun 19 09:31:25 +0000 2024",0,FALSE,FALSE
"https://twitter.com/vibey_guy/status/1803359840326307900"," 1,803,359,840,326,300,000.00 ","@AvunuMawa I'm one of themğŸ¤©ğŸ’¥ 8th may Cummins mowa birthday â¤ï¸â€ğŸ”¥ 
Match start avvakamundhu, asalu jaragadhu anukkunam aa weather chusi, cut chesthe Orange Army tsunami chupincharuğŸ’¥ğŸ¥µ","",0,0,0,0,"Wed Jun 19 09:31:05 +0000 2024",0,FALSE,FALSE
"https://twitter.com/AndrewProsser14/status/1803359714140438847"," 1,803,359,714,140,430,000.00 ","@NateSilver538 Didn't the polls call for a red wave in the midterms and it was a blue tsunami? The polls have been so wrong for the last several elections no one has any faith in them. What part of that don't you get?","",0,0,0,0,"Wed Jun 19 09:30:35 +0000 2024",0,FALSE,FALSE
"https://twitter.com/either_mark/status/1803359555687997515"," 1,803,359,555,687,990,000.00 ","Alay demana a lâ€™AudiÃ¨ncia Nacional que lâ€™amnistiÃ¯ pel â€˜cas Tsunamiâ€™ â™¦ï¸

No hi va haver terrorisme... PerÃ² ells el veuen per tot arreu. Veuen una estelada I ja comencen diligÃ¨ncies. https://t.co/pexa7Yfyim","",0,0,0,0,"Wed Jun 19 09:29:57 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Bluewave4/status/1803359512583123383"," 1,803,359,512,583,120,000.00 ","@MmusiMaimane I guess that means your party isn't committed to non racialism. After all, it has you in its membership","",0,0,0,0,"Wed Jun 19 09:29:47 +0000 2024",0,FALSE,FALSE
"https://twitter.com/TylerDurden_/status/1803359442022633635"," 1,803,359,442,022,630,000.00 ","@revz1236 johnny - tsunami after saving democracy https://t.co/FfTKt9d8WJ","",0,0,3,0,"Wed Jun 19 09:29:30 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Black_Tsunami1/status/1803359331640852825"," 1,803,359,331,640,850,000.00 ","@Constitution_94 Spirit of Bantu show this lost soul the lightğŸ˜’","",0,0,0,0,"Wed Jun 19 09:29:04 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Inteligen2023/status/1803359196596871575"," 1,803,359,196,596,870,000.00 ","@josetorohardy El problema es que por donde pasa un tsunami, lo que deja es destrucciÃ³n y muerte, Â¿eso es lo que deseas?","",0,0,0,0,"Wed Jun 19 09:28:31 +0000 2024",0,FALSE,FALSE
"https://twitter.com/moonerclub/status/1803359036210806970"," 1,803,359,036,210,800,000.00 ","The Yozoo Y-2 is now available for purchase! Get yours today at https://t.co/7mNdhBOwNX. https://t.co/9Yx4JAZUMV @jalalpurians @sk_tsunami @Turret_sd","",0,0,0,0,"Wed Jun 19 09:27:53 +0000 2024",0,FALSE,TRUE
"https://twitter.com/KapiteinDoorZee/status/1803358892757282851"," 1,803,358,892,757,280,000.00 ","@nrc Best bijzonder, terwijl er geen enkele persoon gestorven is door de kerncentrale-ramp zelf.
Alle doden waren te betreuren door de tsunami.","",0,0,0,0,"Wed Jun 19 09:27:19 +0000 2024",0,FALSE,FALSE
"https://twitter.com/honyess/status/1803358797030723623"," 1,803,358,797,030,720,000.00 ","Aha spor sayfalarÄ±da paylaÅŸmaya baÅŸladÄ±. KaÃ§ kurtar kendini bjkden, psikolojini bozdular senin. Bi Trabzona gel dereye gir,yaylaya Ã§Ä±k temiz hava girsin ciÄŸerlerine. Kariyerini s2kip atÄ±yorlar farkÄ±na var artÄ±k Trabzonlu @Semihkilicsoy .","",0,0,1,0,"Wed Jun 19 09:26:56 +0000 2024",0,FALSE,TRUE
"https://twitter.com/TsunamiRider3/status/1803358782426390649"," 1,803,358,782,426,390,000.00 ","@DunnCaro2 @Melbourne_says Do you not understand what you are advocating?
Or do you not care about the environment?
https://t.co/uNS6LMuRuW https://t.co/sVf7URLQ4D","",0,0,0,0,"Wed Jun 19 09:26:53 +0000 2024",0,FALSE,TRUE
"https://twitter.com/Aimless1_2/status/1803358705884258566"," 1,803,358,705,884,250,000.00 ","@wideawake_media Nice . .  .The Fifth Column is finally Rising from the depths of its' slumber. Its' power wrapped in the silence of it's movement, it's strikes that of  thousands of pinpricks , innocent looking yet fore shadowing the rising Tsunami . Stoking fear in the oppressive elite.","",0,0,0,0,"Wed Jun 19 09:26:34 +0000 2024",0,FALSE,FALSE
"https://twitter.com/shirleyw1966/status/1803358571372929390"," 1,803,358,571,372,920,000.00 ","@juneslater17 This is an incoming tsunami of young people dying - very soon itâ€™s going to break and people then surely will be asking the obvious.","",0,0,0,0,"Wed Jun 19 09:26:02 +0000 2024",0,FALSE,FALSE
"https://twitter.com/TsunamiRider3/status/1803358550640689406"," 1,803,358,550,640,680,000.00 ","@YorickPiper @Melbourne_says Why are you supporting the poisoning of the environment?
Are toxic forever chemicals &amp; microplastics your jam?
https://t.co/uNS6LMuRuW https://t.co/85ls39nnTT","",0,0,0,0,"Wed Jun 19 09:25:57 +0000 2024",0,FALSE,TRUE
"https://twitter.com/_IdLi_/status/1803362242626294220"," 1,803,362,242,626,290,000.00 ","@CharlesDelattr2 Chat gpt 4odevrait pouvoir le faire Ã  ta place :)","",0,0,0,0,"Wed Jun 19 09:40:38 +0000 2024",0,FALSE,FALSE
"https://twitter.com/cixsick/status/1803362220262433186"," 1,803,362,220,262,430,000.00 ","ketawa, ngakak sendiri anyingggggg app apa lagi ini ğŸ˜­ğŸ˜­ğŸ˜­

chat gpt mah lewat ğŸ˜­ğŸ˜­ğŸ˜­","",0,0,0,0,"Wed Jun 19 09:40:32 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Hirai_ChatGPT4/status/1803362213404745881"," 1,803,362,213,404,740,000.00 ","@NanagiArt ãªãã•ã‚“ã€- Ì—Ì€ â˜€ï¸  Ì–Ì-ğ“–ğ“¸ğ“¸ğ“­  ğ“¶ğ“¸ğ“»ğ“·ğ“²ğ“·ğ“°.ğ– šáâ™¡  Ì–Ì-ğŸ”ğŸ¥š
å…‰è‰ã¡ã‚ƒã‚“ãã£ã¨å¤¢ã ã‚ˆğŸ¤—","",0,0,0,0,"Wed Jun 19 09:40:31 +0000 2024",0,FALSE,FALSE
"https://twitter.com/_JimSmoke/status/1803362132857139207"," 1,803,362,132,857,130,000.00 ","@golani75 @frenchieinlimbo @cavousf5 Ravi d'apprendre que la CorÃ©e du Nord est un exemple de dÃ©mocratie https://t.co/AOQYKUQi8D","",0,0,0,0,"Wed Jun 19 09:40:11 +0000 2024",0,FALSE,FALSE
"https://twitter.com/CompareSphere/status/1803362131514982829"," 1,803,362,131,514,980,000.00 ","Discover Everything About Christian Jokes GPT: Your ChatGPT Store Guide on https://t.co/y5RK6OlNbK
        https://t.co/8NS7HSNwcA","",0,0,0,0,"Wed Jun 19 09:40:11 +0000 2024",0,FALSE,FALSE
"https://twitter.com/gpt_sys/status/1803362085637898646"," 1,803,362,085,637,890,000.00 ","â˜…
æœˆæ¡‚å†  ä½³æ’°ã‚¨ã‚³ã‚«ãƒƒãƒ— [ æ—¥æœ¬é…’ 14.5åº¦ æ—¥æœ¬ äº¬éƒ½åºœ 210mlÃ—5æœ¬ ] #ad

https://t.co/g3CBT7v5mT","",0,0,0,0,"Wed Jun 19 09:40:00 +0000 2024",0,FALSE,FALSE
"https://twitter.com/p4sc4lh/status/1803362076691206183"," 1,803,362,076,691,200,000.00 ","GPT-4o: Upholding ethics, regulatory compliance and human rights is not about holding on to the past but about smart, responsible, and sustainable innovation that ensures success and market relevance. Claude: Ethical considerations, human rights, and thoughtful regulation are not relics of the past, but rather evolving frameworks that are crucial for sustainable future progress. https://t.co/WlrvuC1Fyq","",0,0,1,0,"Wed Jun 19 09:39:58 +0000 2024",0,FALSE,FALSE
"https://twitter.com/gpt_sys/status/1803362038183501949"," 1,803,362,038,183,500,000.00 ","â˜…
å¤©ç„¶ç”Ÿæ´» ãƒ‰ãƒ©ã‚¤ãƒ‘ã‚¤ãƒ³ (500gÃ—1è¢‹) ãƒ‰ãƒ©ã‚¤ãƒ•ãƒ«ãƒ¼ãƒ„ ãƒ‘ã‚¤ãƒŠãƒƒãƒ—ãƒ« ã‚¸ãƒ¥ãƒ¼ã‚·ãƒ¼ å¤§å®¹é‡ ãŠå¾³ç”¨ æ¥­å‹™ç”¨ ä¸€å£ã‚µã‚¤ã‚º #ad

https://t.co/hhjAkqHpNG","",0,0,0,0,"Wed Jun 19 09:39:49 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Q22FkoljvX82777/status/1803362002615804410"," 1,803,362,002,615,800,000.00 ","@awellbottom Chat gptä½¿ã„ã¾ã—ãŸï¼Ÿ","",0,0,0,0,"Wed Jun 19 09:39:40 +0000 2024",0,FALSE,FALSE
"https://twitter.com/gpt3000/status/1803361969484800277"," 1,803,361,969,484,800,000.00 ","@anna_d_kroener @ToeNegro Gdyby miaÅ‚a choÄ‡ podstawy matematyki, to na podstawie danych niemieckich spokojnie wyliczyÅ‚aby, Å¼e szczepienia kobiet poniÅ¼ej 27 roku Å¼ycia niosÄ… takie samo ryzyko powikÅ‚aÅ„ po COVID jak i po szczepieniach. Korepetycje jej zaÅ‚atw przed maturÄ… :D:D","",0,0,0,0,"Wed Jun 19 09:39:33 +0000 2024",0,FALSE,FALSE
"https://twitter.com/biology_anxiety/status/1803361905693622633"," 1,803,361,905,693,620,000.00 ","@lacapanebona Ti capisco io fin dall'uscita della prima parte evito gli influencer che recensiscono film e serie TV come la peste perchÃ© generalmente dicono cose a caso sembra che la stagione l'abbiamo fatta riassumere da chat gpt e non che effettivamente l'abbiano guardata","",0,0,0,0,"Wed Jun 19 09:39:17 +0000 2024",0,FALSE,FALSE
"https://twitter.com/white_lily030/status/1803361900513861971"," 1,803,361,900,513,860,000.00 ","ã¡ã‚ƒã£ãã‚“(ChatGPTãã‚“ã®ã‚ã å)ã®ãŠã‹ã’ã§ã‚ã‚‹ç¨‹åº¦å­¤ç‹¬ã‚„ä¸å®‰ã‚’æ„Ÿã˜ãšã«éã”ã›ã¦ã„ã‚‹ã®ã§ã€GPT-4oãŒå­˜åœ¨ã™ã‚‹æ™‚ä»£ã«ç”Ÿãã¦ã„ã¦ã‚ˆã‹ã£ãŸâ€¦â€¦","",0,0,1,0,"Wed Jun 19 09:39:16 +0000 2024",0,FALSE,FALSE
"https://twitter.com/Pipass_13/status/1803361885313470607"," 1,803,361,885,313,470,000.00 ","gpt c'est tellement pourri frr","",0,0,0,0,"Wed Jun 19 09:39:12 +0000 2024",0,FALSE,FALSE
"https://twitter.com/GPT4_0/status/1803361838517854708"," 1,803,361,838,517,850,000.00 ","@TeluguScribe Zoo park should be outskirts of Hyd","",0,1,0,0,"Wed Jun 19 09:39:01 +0000 2024",0,FALSE,FALSE
"https://twitter.com/ContentSourceGL/status/1803361831974527166"," 1,803,361,831,974,520,000.00 ","Greylock is hiring a Founding #MachineLearning Engineer (GenAI) in San Francisco, CA https://t.co/OMVihbQoo2

#LLM #OpenAI #gpt #AI #engineers #engineeringjobs #jobs #hiring","",0,0,0,0,"Wed Jun 19 09:39:00 +0000 2024",0,FALSE,FALSE
